Tipo de indicador;Actividad económica;Sexo;Periodo;Total
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2022. Mes 11;3.411
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2022. Mes 10;3.409
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2022. Mes 09;3.405
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2022. Mes 08;3.459
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2022. Mes 07;3.456
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2022. Mes 06;3.424
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2022. Mes 05;3.346
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2022. Mes 04;3.304
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2022. Mes 03;3.275
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2022. Mes 02;3.250
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2022. Mes 01;3.227
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2021. Mes 12;3.195
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2021. Mes 11;3.181
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2021. Mes 10;3.162
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2021. Mes 09;3.146
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2021. Mes 08;3.213
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2021. Mes 07;3.202
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2021. Mes 06;3.134
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2021. Mes 05;3.027
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2021. Mes 04;2.983
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2021. Mes 03;2.937
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2021. Mes 02;2.895
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2021. Mes 01;2.864
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2020. Mes 12;2.852
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2020. Mes 11;2.853
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2020. Mes 10;2.843
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2020. Mes 09;2.851
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2020. Mes 08;2.887
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2020. Mes 07;2.884
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2020. Mes 06;2.798
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2020. Mes 05;2.708
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2020. Mes 04;2.677
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2020. Mes 03;2.678
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2020. Mes 02;2.724
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2020. Mes 01;2.741
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2019. Mes 12;2.736
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2019. Mes 11;2.755
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2019. Mes 10;2.744
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2019. Mes 09;2.849
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2019. Mes 08;2.875
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2019. Mes 07;2.804
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2019. Mes 06;2.714
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2019. Mes 05;2.695
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2019. Mes 04;2.695
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2019. Mes 03;2.686
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2019. Mes 02;2.673
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Total;2019. Mes 01;2.656
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2025. Mes 12;3.079
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2025. Mes 11;3.064
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2025. Mes 10;3.047
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2025. Mes 09;3.014
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2025. Mes 08;3.040
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2025. Mes 07;3.034
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2025. Mes 06;3.013
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2025. Mes 05;2.970
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2025. Mes 04;2.957
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2025. Mes 03;2.930
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2025. Mes 02;2.905
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2025. Mes 01;2.889
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2024. Mes 12;2.888
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2024. Mes 11;2.871
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2024. Mes 10;2.883
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2024. Mes 09;2.854
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2024- Mes 08;2.871
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2024- Mes 07;2.871
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2024. Mes 06;2.838
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2024. Mes 05;2.780
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2024. Mes 04;2.753
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2024. Mes 03;2.714
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2024. Mes 02;2.704
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2024. Mes 01;2.685
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2023. Mes 12;2.679
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2023. Mes 11;2.655
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2023. Mes 10;2.646
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2023. Mes 09;2.624
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2023. Mes 08;2.658
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2023. Mes 07;2.665
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2023. Mes 06;2.643
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2023. Mes 05;2.585
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2023. Mes 04;2.558
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2023. Mes 03;2.540
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2023. Mes 02;2.514
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2023. Mes 01;2.500
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2022. Mes 12;2.494
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2022. Mes 11;2.479
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2022. Mes 10;2.471
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2022. Mes 09;2.475
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2022. Mes 08;2.504
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2022. Mes 07;2.502
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2022. Mes 06;2.484
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2022. Mes 05;2.428
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2022. Mes 04;2.393
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2022. Mes 03;2.371
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2022. Mes 02;2.363
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2022. Mes 01;2.347
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2021. Mes 12;2.330
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2021. Mes 11;2.320
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2021. Mes 10;2.305
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2021. Mes 09;2.297
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2021. Mes 08;2.340
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2021. Mes 07;2.334
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2021. Mes 06;2.296
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2021. Mes 05;2.232
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2021. Mes 04;2.197
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2021. Mes 03;2.166
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2021. Mes 02;2.133
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2021. Mes 01;2.096
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2020. Mes 12;2.087
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2020. Mes 11;2.083
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2020. Mes 10;2.074
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2020. Mes 09;2.078
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2020. Mes 08;2.095
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2020. Mes 07;2.087
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2020. Mes 06;2.042
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2020. Mes 05;1.980
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2020. Mes 04;1.958
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2020. Mes 03;1.951
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2020. Mes 02;1.980
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2020. Mes 01;1.994
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 12;1.992
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 11;2.006
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 10;1.995
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 09;2.040
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 08;2.055
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 07;2.021
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 06;1.979
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 05;1.961
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 04;1.961
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 03;1.949
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 02;1.941
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Hombres;2019. Mes 01;1.928
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 12;1.127
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 11;1.129
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 10;1.122
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 09;1.106
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 08;1.124
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 07;1.136
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 06;1.126
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 05;1.105
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 04;1.102
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 03;1.090
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 02;1.080
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Mujeres;2025. Mes 01;1.071
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Mujeres;2024. Mes 12;1.076
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Mujeres;2024. Mes 11;1.081
Régimen Especial de Trabajadores Autónomos;93.11 Gestión de instalaciones deportivas;Mujeres;2024. Mes 10;1.080
